Submission ID,Participants,rCERR,rWERR,sCERR,sWERR
188519,Bonum,-0.0006973350617959697,0.15432098765432095,0.0,0.0
189671,Bonum,-0.002094855036031487,0.15873015873015872,-0.02611822034249849,-0.19966847498493068
189625,lacemaker,-0.004540078186987125,0.06172839506172841,-0.1641295366237476,0.0
190427,Bonum,-0.009578544061302688,0.0,-0.014384349827387817,-0.07911392405063292
189914,Bonum,-0.011111111111111112,0.0,0.0,0.0
189925,Bonum,-0.011111111111111112,0.0,0.0,0.0
189711,shoji,-0.012077294685990343,0.0,0.0,0.0
189928,Bonum,-0.01262626262626262,0.0,0.0,0.0
189604,Bonum,-0.01501501501501501,0.11574074074074063,-0.011103708638685327,-0.1150747986191024
189830,shoji,-0.019898376150374868,0.09259259259259255,0.0,0.0
190026,shoji,-0.019898376150374868,0.09259259259259255,0.0,0.0
189824,shoji,-0.02149349054286416,0.0,0.0,0.0
189616,ilya_dimov,-0.024154589371980686,0.0,-0.12824397634524215,-0.31645569620253167
190693,nikhilbyte,-0.02753977968176255,-0.17195767195767195,-0.09154429451750619,-0.4656419529837251
190040,shoji,-0.029677113010446347,-0.0793650793650794,0.0,0.0
190436,Bonum,-0.03343621399176957,-0.17283950617283952,0.005124788602470143,0.15343306482546992
191948,MichaelIbrahim,-0.04184951030629849,-0.3511904761904761,-0.09858651992862646,0.18233875828812546
191175,MichaelIbrahim,-0.042735042735042736,-0.15873015873015875,-0.20580132043259483,-0.7519590114526823
191941,MichaelIbrahim,-0.05234227920695665,-0.35119047619047605,-0.17965021560431993,-0.6713381555153707
190286,Bonum,-0.06693413165370084,0.14790764790764793,-0.10614685812040958,-0.46338155515370694
190103,Bonum,-0.0707742794473243,-0.09259259259259255,0.011941724385001195,0.15822784810126583
188503,shoji,-0.07122507122507123,-0.0793650793650794,0.0,0.0
188501,shoji,-0.07122507122507123,-0.0793650793650794,0.0,0.0
191946,MichaelIbrahim,-0.08451168851834882,-0.4437830687830686,-0.12857396048293548,-0.10247136829415301
190104,Bonum,-0.09526825016222525,-0.09259259259259255,0.0,0.0
190717,Bonum,-0.11838363974218317,-0.23148148148148143,0.0,0.0
190676,Bonum,-0.13530070897754817,-0.32407407407407407,0.0,0.0
191179,MichaelIbrahim,-0.14444556546386353,-0.12720458553791886,-0.3367970779311235,-1.724934699618244
190672,Bonum,-0.15031572399256318,-0.32407407407407407,0.0,0.0
189422,Bonum,-0.15236757272570184,-0.14814814814814808,-0.1514326492269639,-1.0405364677516575
190716,Bonum,-0.15781283904781782,-0.16534391534391532,0.0,0.0
189419,Bonum,-0.17422971264339732,-0.2098765432098765,-0.1514326492269639,-1.0405364677516575
188626,745H1N,-0.18718060819890628,-0.2859347442680776,-0.5425983983637184,-2.476893711070926
188368,Bonum,-0.18718060819890628,-0.2859347442680776,-0.5425983983637184,-2.476893711070926
190818,shoji,-0.18718060819890628,-0.2859347442680776,-0.5425983983637184,-2.476893711070926
190829,shoji,-0.18718060819890628,-0.2859347442680776,-0.5425983983637184,-2.476893711070926
189199,pierrot,-0.18718060819890628,-0.2859347442680776,-0.5425983983637184,-2.476893711070926
189615,ilya_dimov,-0.18718060819890628,-0.2859347442680776,-0.5425983983637184,-2.476893711070926
188380,saqib_ul_sabha,-0.18718060819890628,-0.2859347442680776,-0.5425983983637184,-2.476893711070926
190719,Bonum,-0.20225229775453374,-0.32407407407407407,0.0,0.0
190454,lacemaker,-0.22795590675140906,0.22300384800384782,-0.7239769700979616,-3.081675708257987
190921,Bonum,-0.2904520039360104,-1.040564373897707,-0.06158183359324146,-0.15822784810126583
191939,MichaelIbrahim,-0.30386578478171195,-0.16203703703703706,-0.4606498366419701,-2.1051838456901746
189623,lacemaker,-0.3139386802121257,-6.921276254609588,-1.6264369108862045,-11.486633970811186
190916,"konstantina_liagkou, manos_papadatos",-0.3427227860290586,0.4815015231681899,-0.5323911339084286,-0.16706394870951827
189577,lacemaker,-0.3470004744567485,-7.591951258617925,-1.893077696544139,-14.281056496246372
189417,Bonum,-0.37057186685399934,-1.4010141093474429,-0.438412753190905,-3.249447458308218
189621,lacemaker,-0.39502543645762295,-7.290764790764791,-1.5528921167459335,-11.486633970811186
189614,lacemaker,-0.5726222127640193,-7.996933621933623,-1.4041330639349257,-11.063939576597805
190647,"konstantina_liagkou, manos_papadatos",-0.6273827858922145,0.596821388488055,-1.0875696296913602,-1.6587210258096334
191664,MichaelIbrahim,-1.0781909543728165,4.1822991822991815,-10.46882338665075,-32.637587447714026
189414,Bonum,-1.2696396355414676,-5.199535032868366,-1.8954399349408129,-15.425959413301186
191907,nikhilbyte,-1.9136665093800085,-3.7875380792047464,-3.932838787048361,-16.945015251977278
191186,neverix,-2.912037679457496,8.624178290844956,-15.421001818728234,-36.047500319652215
190115,nikhilbyte,-4.410306762677754,4.553391053391053,-14.623407137105293,-37.57445613458272
190114,nikhilbyte,-4.410306762677754,4.553391053391053,-14.623407137105293,-37.57445613458272
188369,Bonum,-5.768571440198268,-0.8015873015873015,-5.689482210310035,-3.132660237090617
189598,lacemaker,-11.165521814868233,2.8419312169312168,-11.534425627509277,-12.011913894825287
191908,nikhilbyte,-16.31629006174195,-33.754228795895465,-18.518946107877834,-55.24222788463295
190830,shoji,-42.4285613708009,-4.901956068622735,-53.4108451328265,-35.416278517544335
190833,shoji,-42.4285613708009,-4.901956068622735,-53.4108451328265,-35.416278517544335
191489,nikhilbyte,-56.68457132188441,-18.331128747795415,-78.74640947958784,-78.34091365736936
190106,nikhilbyte,-57.070798089151424,-19.03747795414462,-77.73150750605095,-78.91907319122508
190101,nikhilbyte,-59.98930085992381,-10.919953503286836,-79.41582713087057,-77.38727692841617
191132,nikhilbyte,-60.00651074555474,-10.919953503286836,-79.42958607418372,-77.29686101521544
191890,nikhilbyte,-64.58246671829845,-32.117263908930575,-83.3914930805643,-90.55158273512703
191307,neverix,-95.47098498767389,-144.76709555876224,-108.69210262144892,-196.6934489561072
